segment_id,osm_id,segment_polyline,segment_geometry,segment_centroid,BLOCKID10,num_spaces,rate_card,weekday_averages,weekend_averages
-823067345049816134,126303355_0,s|llFlscuM?bD,"LINESTRING(-77.028553 38.901376, -77.029373 38.901376)",POINT(-77.028963 38.9013760007169),110010101001013,13,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","73,73,74,78,81,83,83,64,60,51,46,48,49,52,60,63,66,65,64,68,75,80,85,88","78,78,80,80,82,82,82,80,81,74,62,52,51,49,51,52,57,58,57,57,62,71,75,75"
722795928525286817,131448559_0,k~llFzrduMa@???U?y@?,"LINESTRING(-77.033583 38.901663, -77.033579 38.902229)",POINT(-77.033581000008 38.901946),110010101001015,12,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","73,72,71,72,73,74,70,58,50,38,27,33,36,41,49,54,41,40,40,45,72,76,82,84","74,74,75,75,78,79,78,74,73,63,48,39,39,38,39,40,45,46,47,47,54,66,70,72"
-3306897142797734922,6055749_1,oqmlFtzeuM?oC,"LINESTRING(-77.039954 38.904724, -77.039227 38.904724)",POINT(-77.0395905 38.9047240005635),110010107001021,11,Busses Only: No Parking,"68,69,67,68,69,70,67,53,44,34,24,24,24,28,32,37,42,43,43,51,74,79,84,84","70,73,73,73,76,76,74,68,65,54,39,32,31,32,33,35,41,43,47,47,55,63,69,71"
-854120584168595087,542375108_3,{_nlFlzguMjB?,"LINESTRING(-77.050147 38.907017, -77.05015 38.906478)",POINT(-77.0501485000057 38.9067475),110010055003003,11,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","52,52,52,52,56,60,56,0,0,0,0,32,35,42,49,55,57,0,0,0,71,76,83,85","54,55,53,54,58,63,63,61,63,59,51,47,50,52,54,57,63,64,67,67,67,74,78,80"
-1433163030628105152,988196201_0,}`mlFhkbuM?hD,"LINESTRING(-77.022126 38.902069, -77.022981 38.902074)",POINT(-77.022553499985 38.9020715007794),110010058001002,14,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Sun: Free, Snow Emergency: No Parking","68,67,67,68,69,72,70,67,60,52,40,39,40,43,50,54,55,51,48,46,51,56,62,67","72,71,73,73,75,77,76,71,68,60,48,39,39,37,39,40,44,42,41,38,39,46,50,55"
8559694838936822341,6059107_3,quklFpwauMyC?,"LINESTRING(-77.018971 38.895129, -77.018971 38.895902)",POINT(-77.018971 38.8955155),110010058002011,16,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","77,76,76,76,76,75,71,65,50,39,30,31,37,47,59,70,65,67,70,76,85,88,91,94","85,89,89,90,90,89,89,87,85,79,68,59,55,55,57,59,65,69,72,74,75,81,83,86"
2114587726949606282,438958617_6,cqllF|bguM?aC?g@,"LINESTRING(-77.046395 38.899539, -77.045541 38.899537)",POINT(-77.045967999994 38.8995380007776),110010108002007,12,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","83,83,83,83,84,84,84,80,69,57,44,42,44,49,56,62,67,69,73,79,86,90,92,92","90,90,91,91,92,92,91,90,88,84,75,69,68,69,69,72,76,78,81,83,85,87,90,92"
-3946392982767976942,347003229_1,s|llFxmduM?dC,"LINESTRING(-77.03277 38.901381, -77.033439 38.901381)",POINT(-77.0331045 38.9013810004772),110010101001015,11,"Mon-Fri (7am-9:30am): No Parking, Mon-Fri (9:30am-4pm): Free, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Mon (10pm-5am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free, Snow Emergency: No Parking","75,75,75,76,76,78,75,0,0,0,0,33,37,43,51,55,58,0,0,0,76,81,85,86","81,82,83,83,83,83,83,79,75,67,52,43,43,43,43,44,49,52,51,50,58,66,72,75"
1799093413110840274,6054255_5,glklFnwauM?N?nC???J,"LINESTRING(-77.018961 38.893637, -77.019815 38.893641)",POINT(-77.019387999988 38.8936390007775),110010059001040,13,Construction: No Parking,"67,66,65,66,68,69,67,63,56,45,34,34,38,45,55,65,74,78,84,89,91,92,94,95","83,86,86,86,87,88,88,86,85,80,69,61,59,59,61,65,72,79,84,86,88,90,92,93"
4935024617935663015,580463158_0,{ellFd~_uMK\??i@bB,"LINESTRING(-77.009789 38.897741, -77.010443 38.898008)",POINT(-77.0101159993853 38.897874500456),110010059001000,12,"Each Hour (Mon-Fri; 7am-10:30am; 2 Hour Max): $2.30, Mon-Fri (10:30am-2:30pm): No Parking, Each Hour (Mon-Fri; 2:30pm-10pm; 2 Hour Max): $2.30, Mon-Fri (10pm-7am): Free, Each Hour (Sat; 7am-10pm; 4 Hour Max): $2.30, Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","81,79,76,77,78,81,81,83,81,77,70,54,58,64,73,81,86,90,92,96,97,97,97,98","91,92,92,91,93,94,94,94,94,93,90,87,87,87,88,89,91,93,95,96,97,97,98,98"
960168771828682360,397315035_1,ybklFbfduM@wE???I,"LINESTRING(-77.031543 38.892129, -77.030412 38.892121)",POINT(-77.0309774999682 38.8921250013638),110010062021025,18,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Mon (10pm-5am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free, Snow Emergency: No Parking","75,74,75,75,77,80,77,79,0,0,0,50,52,58,67,72,78,0,0,0,92,92,93,94","78,80,80,80,82,83,82,79,81,74,63,53,48,48,48,51,63,74,81,83,86,89,90,91"
5486515814634788664,468433800_0,slmlFjyduMc@?_@?qAA,"LINESTRING(-77.034621 38.903938, -77.034611 38.904692)",POINT(-77.0346160000266 38.9043150000001),110010101002002,15,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","57,57,56,57,57,59,57,59,0,0,0,24,26,29,33,38,43,43,44,55,58,63,75,78","66,61,61,62,63,64,63,59,59,52,38,32,34,34,36,39,44,45,44,44,49,56,67,68"
-5842407513964339439,583705855_0,kemlF|efuM}B?c@?,"LINESTRING(-77.041754 38.902784, -77.041746 38.903592)",POINT(-77.0417500000227 38.9031880000001),110010107001014,17,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","68,68,67,68,68,69,64,0,0,0,0,25,27,33,40,46,48,0,0,0,80,84,87,87","74,77,77,78,79,79,78,74,73,64,51,44,43,44,44,47,53,59,62,64,69,75,80,80"
-2491840745087786043,121980349_0,m~mlFlfeuMnBA,"LINESTRING(-77.036713 38.90679, -77.036696 38.90623)",POINT(-77.0367044999665 38.9065100000003),110010107002016,11,"Mon-Fri (7am-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free, Snow Emergency: No Parking","57,57,57,58,58,59,55,0,0,0,0,0,0,0,0,0,0,0,0,0,56,65,72,77","63,63,63,63,65,67,66,63,59,49,33,26,28,29,30,33,39,41,43,40,44,57,64,66"
-3140963039132273492,927156244_0,ivklFn_auMyBA,"LINESTRING(-77.015115 38.89525, -77.01511 38.895861)",POINT(-77.0151125000108 38.8955555),110010059001029,12,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","62,62,64,69,72,73,71,51,43,35,32,36,42,50,60,70,78,82,86,90,92,94,96,96","80,83,83,83,84,84,84,84,85,79,70,63,63,64,65,68,76,79,83,86,88,90,92,91"
5200538040568379545,296352769_1,ccllFte`uM?sE,"LINESTRING(-77.010993 38.897299, -77.009931 38.897299)",POINT(-77.010462 38.8972990012025),110010059001024,17,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","62,60,59,60,66,71,72,74,76,67,59,59,64,71,78,83,87,90,93,95,96,97,98,94","85,86,87,87,90,91,92,92,94,92,88,86,85,86,86,88,90,92,93,93,95,96,97,96"
7387186750944613745,397303089_0,}iklF|rduMaD?,"LINESTRING(-77.033589 38.893268, -77.033589 38.894077)",POINT(-77.033589 38.8936725),110010062021027,17,"Mon-Fri (7am-6:30pm; Government Vehicle Only): No Parking, Mon (6:30pm-10pm): Free, Mon (10pm-12am; Street Cleaning): No Parking, Mon (12am-7am): Free, Tue (12am-5am; Street Cleaning): No Parking, Tue (5am-7am): Free, Tue (6:30pm-12am): Free, Wed-Fri (6:30pm-7am): Free, Sat-Sun: Free, Holidays: Free","76,74,74,75,76,79,77,60,44,32,20,19,21,25,32,38,47,53,59,69,86,89,92,93","83,85,85,86,88,88,87,80,78,67,49,39,35,35,37,40,50,60,69,75,81,86,90,91"
-5397752314508125675,6057204_0,oxllFncguM?eD,"LINESTRING(-77.046477 38.900721, -77.045646 38.900721)",POINT(-77.0460615 38.9007210007363),110010108001002,11,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","67,67,66,67,68,70,66,63,50,39,29,28,29,34,41,47,53,55,60,72,83,87,91,91","76,79,80,81,82,83,81,80,80,72,62,56,55,55,57,59,65,68,71,74,76,82,84,84"
-6453422549144544157,50524889_1,kdllF`rguMcC?,"LINESTRING(-77.048812 38.897502, -77.048806 38.898158)",POINT(-77.0488090000139 38.89783),110010108003003,13,"2 Hours (Mon-Fri; 7am-8:30pm): Free, Mon-Fri (8:30pm-7am): Free, Sat-Sun: Free, Residential Permit Only: Free","64,65,65,65,66,66,62,52,47,39,27,28,32,38,46,53,47,48,51,64,80,85,89,89","77,79,79,79,80,81,81,78,76,70,58,51,51,52,54,56,62,65,69,72,75,81,85,85"
4392829457628323559,985426724_0,wwllFlxfuMf@mB??DWBGBKH[,"LINESTRING(-77.044711 38.900598, -77.043797 38.900276)",POINT(-77.0442539989638 38.9004370008907),110010108001000,16,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","71,71,70,71,71,71,67,54,42,32,26,28,28,34,39,47,44,48,55,69,83,85,90,91","76,81,82,83,82,83,81,79,78,70,61,55,54,54,56,58,64,69,73,74,77,83,84,86"
-6251995085751581709,175873836_0,}ollFrsduMz@?????@?JAP@@???L?,"LINESTRING(-77.033698 38.899348, -77.033701 38.898809)",POINT(-77.0336995000057 38.8990785),110010101001026,11,Construction: No Parking,"62,62,62,62,64,65,60,0,0,0,0,23,25,29,35,41,43,0,0,0,63,71,78,81","67,68,68,69,72,74,73,68,66,53,38,30,30,29,29,31,36,37,40,40,47,57,66,67"
-358837640254209334,421258870_0,wollFdjduMXlAp@hCH^,"LINESTRING(-77.032187 38.899324, -77.033427 38.898885)",POINT(-77.0328070019165 38.8991045016394),110010101001027,22,"Mon-Sat: No Parking, Sun (8am-9:30pm): Free, Sun (9:30pm-8am): No Parking, Snow Emergency: No Parking","63,63,62,63,65,66,62,47,35,29,20,22,25,30,39,44,36,0,0,56,61,69,77,80","67,67,68,68,71,73,72,67,65,53,37,29,28,28,28,28,32,35,38,38,45,54,61,64"
-4910047695770491853,203025089_0,ubklFvebuM?mE,"LINESTRING(-77.021238 38.892111, -77.02021 38.892111)",POINT(-77.020724 38.8921110011267),110010062021021,16,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon (10pm-5am; Street Cleaning): No Parking, Mon (5am-7am): Free, Tue-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking, Holidays: Free","76,74,73,74,75,76,73,69,0,0,0,39,45,53,62,70,75,0,0,0,88,91,93,94","87,87,87,88,89,89,89,87,84,76,61,49,45,43,42,46,54,60,67,71,75,79,86,89"
494173690181250910,543909823_0,e{llFv`guMBILi@d@iB,"LINESTRING(-77.046045 38.901149, -77.045246 38.900866)",POINT(-77.0456454992039 38.9010075006807),110010107001029,14,"Each Hour (Mon-Sat; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Mon-Fri (6:30pm-9:30am): Free, Sat (4pm-9:30am): Free, Sun: Free, Snow Emergency: No Parking","62,61,62,63,64,66,63,50,45,35,25,32,32,37,44,51,47,43,51,64,80,85,89,90","69,78,77,81,82,83,83,79,75,67,63,57,56,57,58,61,66,66,70,71,74,80,82,83"
5359353219632622676,542269372_0,}vklFdpcuMuB?,"LINESTRING(-77.028034 38.895351, -77.028034 38.895935)",POINT(-77.028034 38.895643),110010058001044,12,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm): $2.30, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","78,77,76,78,78,77,73,55,0,0,0,35,37,43,53,58,48,43,43,63,70,76,82,86","78,79,80,81,82,82,80,76,74,62,48,38,35,34,36,37,44,46,50,52,52,65,67,72"
7721410768499842989,466359340_1,sjmlFzdguM`D?,"LINESTRING(-77.046696 38.903623, -77.046696 38.902815)",POINT(-77.046696 38.903219),110010107001007,17,"Mon-Fri (7am-6:30pm): No Parking, Mon-Fri (6:30pm-7am): Free, Sat-Sun: Free","34,34,34,34,35,36,32,0,0,0,0,10,11,14,17,20,21,0,0,0,52,62,71,75","62,62,61,62,64,65,64,61,55,48,37,33,32,33,35,38,44,47,51,52,56,64,71,75"
-4610360432744439382,120478695_0,chllFv}auMl@?x@A,"LINESTRING(-77.01996 38.898103, -77.019953 38.897582)",POINT(-77.0199564999872 38.8978425),110010058002006,11,Authorized Vehicles Only: No Parking,"68,68,68,68,68,67,63,61,0,0,0,29,32,39,47,55,60,0,0,0,65,71,77,79","74,76,76,78,79,78,77,74,71,61,45,34,31,31,31,34,38,39,40,40,44,52,61,62"
-6180706862059761911,468469890_0,ocmlFthbuM?aE,"LINESTRING(-77.021709 38.902479, -77.020739 38.902479)",POINT(-77.021224 38.9024790010032),110010047021009,15,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","73,73,73,74,75,76,75,74,70,61,51,49,50,53,60,64,65,60,52,51,56,59,66,68","73,76,77,78,81,80,79,77,77,70,59,51,49,49,50,51,54,52,49,44,49,54,58,60"
4702833926730958297,589539534_0,_ullF`keuM?mC,"LINESTRING(-77.037452 38.900164, -77.036736 38.900164)",POINT(-77.037094 38.9001640005466),110010062021032,11,"Mon-Sat: No Parking, Sun (9am-1pm): Free, Sun (1pm-9am): No Parking, Snow Emergency: No Parking","62,61,61,62,63,64,59,55,0,0,0,0,0,0,0,0,0,0,0,0,70,78,84,87","70,77,81,82,83,85,84,82,78,66,46,39,38,40,43,44,49,53,57,57,63,68,77,79"
4204203861683054953,70948801_1,onllFxpcuMkB?,"LINESTRING(-77.028126 38.89912, -77.028126 38.899658)",POINT(-77.028126 38.899389),110010058001010,11,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","83,83,83,83,83,83,79,79,0,0,0,46,50,55,64,67,67,0,0,0,79,82,85,88","82,83,83,84,85,84,84,80,79,71,58,50,47,48,47,49,54,56,58,59,64,71,75,77"
-7012425438159195694,203119341_0,szklF|qfuM?nE,"LINESTRING(-77.043666 38.895944, -77.044705 38.895944)",POINT(-77.0441855 38.8959440011509),110010108002017,14,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon | Wed-Sat (10pm-7am): Free, Tue (10pm-5am; Street Cleaning): No Parking, Tue (5am-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Holidays: Free, Snow Emergency: No Parking","77,76,76,77,77,79,77,70,63,54,48,52,55,60,67,73,66,68,72,80,91,92,94,94","80,84,84,85,86,86,86,85,86,82,75,70,69,69,70,72,77,79,83,83,86,88,89,90"
-8294437945463074609,130889759_0,gjnlFbpfuM`C@,"LINESTRING(-77.04338 38.908682, -77.043388 38.908026)",POINT(-77.0433840000185 38.9083540000001),110010107002004,11,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Sun: Free","66,66,66,66,67,67,63,0,0,0,0,27,29,34,39,46,44,0,0,0,62,72,79,82","67,67,68,69,71,70,68,64,60,48,33,28,28,29,31,33,37,39,43,44,46,60,65,68"
-7595341833915687466,24238018_1,wlklFppcuMyC?,"LINESTRING(-77.028089 38.893725, -77.028089 38.894489)",POINT(-77.028089 38.894107),110010062021024,15,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","80,79,79,79,79,78,74,60,51,43,35,40,44,50,61,66,73,0,0,0,88,90,92,94","83,84,85,85,86,86,85,81,78,68,54,41,39,38,39,41,53,63,70,74,77,84,86,87"
-5298585574237840898,345633936_0,c|llFvdguM]xAYfA,"LINESTRING(-77.046677 38.901305, -77.047493 38.901582)",POINT(-77.0470849992042 38.9014435007099),110010108001003,14,Construction: No Parking,"57,58,58,59,60,64,61,48,37,28,20,20,21,25,32,38,44,45,48,59,71,76,78,81","67,73,72,74,76,77,77,75,73,66,57,51,51,52,53,55,60,62,64,66,69,74,78,79"
-6433050163702253021,921887474_0,wjllFjyfuMe@?gA?,"LINESTRING(-77.044864 38.898518, -77.044864 38.899075)",POINT(-77.044864 38.8987965),110010108002006,11,"Mon-Fri (7am-10pm): No Parking, Mon-Fri (10pm-7am): Free, Sat-Sun: Free, Snow Emergency: No Parking","79,78,77,77,77,79,78,0,0,0,0,32,33,38,45,52,55,0,0,0,83,86,91,94","85,88,88,88,89,89,89,87,85,80,71,66,65,66,67,68,74,77,80,82,84,89,90,91"
4902547924591044853,126303354_0,_ullFhdeuM?kC,"LINESTRING(-77.036365 38.900164, -77.035673 38.900164)",POINT(-77.036019 38.9001640005106),110010062021032,11,"Mon-Sat: No Parking, Sun (9am-1pm): Free, Sun (1pm-9am): No Parking, Mon (10pm-5am; Mar 01-Oct 31; Street Cleaning): No Parking, Snow Emergency: No Parking, Holidays: Free","67,67,66,67,68,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,70,77,83,85","70,72,73,73,76,76,75,72,69,59,40,33,34,34,36,38,44,47,52,53,61,70,75,77"
-7570744708586164624,297382770_0,csllFt|buM@vC,"LINESTRING(-77.024907 38.899856, -77.025669 38.899852)",POINT(-77.0252880000107 38.8998540006191),110010058001005,12,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-11am; 2 Hour Max): $1.50, Each Hour (Mon-Fri; 11am-4pm; 2 Hour Max): $2, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm): $4.75, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $4.75, Each Hour (Sat; 6:30pm-10pm): $4.75, Sun: Free, Snow Emergency: No Parking","84,86,83,83,82,82,80,0,0,0,0,61,65,67,73,73,77,0,0,0,65,73,79,82","83,85,85,86,85,84,83,80,77,69,65,55,52,51,50,49,49,47,46,44,47,56,60,65"
11877106066126379,296365924_1,ksklFzpauM?f@??@h@,"LINESTRING(-77.017902 38.894779, -77.018314 38.89477)",POINT(-77.0181080000131 38.894774500181),110010059001040,13,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free","74,73,73,73,73,72,71,66,53,42,30,30,34,42,51,60,69,74,78,83,86,89,93,93","88,90,90,91,91,91,90,89,87,81,69,60,57,57,58,61,68,72,77,80,81,85,88,89"
2677675033321973716,756406654_0,gbmlFnzcuMf@???rAA,"LINESTRING(-77.029681 38.902275, -77.029675 38.901655)",POINT(-77.0296779999869 38.901965),110010101001014,13,"Mon-Fri (7am-10:30am) No Parking, Mon-Fri (10:30am-2:30pm; Residential Permit Only): Free, Each Hour (Mon-Fri; 2:30pm-4pm): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Fri; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-10pm; 4 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","73,72,72,73,74,75,70,0,0,0,0,40,43,47,52,56,58,0,0,0,78,81,84,85","78,78,77,77,80,81,81,80,81,76,64,56,56,56,55,57,61,61,60,58,64,70,75,75"
-2900482220236521250,468434108_0,stmlFjchuM?hC,"LINESTRING(-77.051585 38.905224, -77.052266 38.905224)",POINT(-77.0519255 38.9052240004945),110010055002011,11,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free, Snow Emergency: No Parking","61,61,61,61,64,69,69,66,62,54,44,43,46,51,58,63,66,66,68,71,72,76,81,83","65,67,65,66,70,74,74,72,72,68,61,57,59,61,62,65,68,69,71,72,71,74,79,81"
6707080019150122445,24238018_1,{cklFrpcuMcC?,"LINESTRING(-77.028099 38.892297, -77.028099 38.892961)",POINT(-77.028099 38.892629),110010062021024,13,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Snow Emergency: No Parking","80,79,79,79,79,78,74,60,51,43,35,40,44,50,61,66,73,0,0,0,88,90,92,94","83,84,85,85,86,86,85,81,78,68,54,41,39,38,39,41,53,63,70,74,77,84,86,87"
8316080677274889556,50797097_0,sqllFdofuM?gC,"LINESTRING(-77.043228 38.899616, -77.042547 38.899616)",POINT(-77.0428875 38.8996160004945),110010108002002,11,"Each Hour (Mon-Sat; 7am-6:30pm; 2 Hour Max): $2.30, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Sun: Free, Tue (10pm-5am; Mar 01-Oct 31; Street Cleaning): No Parking, Holidays: Free, Snow Emergency: No Parking","64,66,67,68,67,74,71,60,41,31,21,21,21,25,31,38,46,50,60,73,85,89,82,85","80,83,84,86,85,84,83,80,76,68,57,51,49,49,52,54,60,66,70,73,76,82,85,86"
-5696349064395449370,296352767_0,ehllFhm`uMd@F`AA@?,"LINESTRING(-77.012207 38.898107, -77.012237 38.897584)",POINT(-77.0122220000552 38.897845500001),110010059001003,11,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-6:30pm; 2 Hour Max): $2.30, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Mon-Sat (6:30pm-7am): Free, Sun: Free","52,52,56,60,65,68,69,0,0,0,0,48,52,57,66,73,79,83,86,90,90,91,93,96","78,82,81,81,83,85,85,86,89,85,79,74,75,75,77,79,83,86,88,89,88,92,93,94"
-5227069017807238948,50524889_2,{jllFprguMqA?u@AU?,"LINESTRING(-77.048893 38.898536, -77.048876 38.899326)",POINT(-77.0488845000473 38.8989310000003),110010108003001,15,"Mon-Fri (7am-9:30am): No Parking, Each Hour (Mon-Fri; 9:30am-4pm; 2 Hour Max): $2.30, Mon-Fri (4pm-6:30pm): No Parking, Each Hour (Mon-Sat; 6:30pm-10pm): $2.30, Mon-Sat (10pm-7am): Free, Each Hour (Sat; 7am-6:30pm; 2 Hour Max): $2.30, Sun: Free","76,76,76,76,77,76,73,55,43,33,28,34,37,43,50,56,47,49,54,67,85,88,92,93","82,84,85,86,86,86,86,84,81,76,67,61,61,62,63,66,71,74,77,79,82,87,89,90"
-8002178475153913335,298829677_0,oxklFtjduM?tC,"LINESTRING(-77.032273 38.895605, -77.033023 38.895596)",POINT(-77.0326480000238 38.8956005005997),110010062021028,12,"Mon-Sat (7am-7pm; Residential Permit Only): Free, Mon-Sat (7pm-7am): Free, Sun: Free","67,67,67,67,68,67,62,0,0,0,0,0,0,0,0,0,0,0,0,0,69,78,85,88","70,74,76,77,78,78,73,0,0,0,0,0,0,0,0,0,0,0,0,0,61,75,81,82"
